0.48773561,-3.961833758,149.3528894,0.48773561,-3.961833758,149.3528894
0.226128148,-3.775509536,149.3571192,-0.146455084,-3.746802637,149.3476704
0.074758967,-3.720107919,148.7863238,-0.232336906,-3.746587911,149.2666027
0.072101037,-3.71879568,148.4380587,-0.233597977,-3.745518204,149.174622
0.106137484,-3.704478126,148.1415153,-0.233598426,-3.744732669,149.1743603
0.125847475,-3.687372191,148.90833,-0.233817176,-3.769482534,149.0863601
0.135881532,-3.699135775,148.3813766,-0.289129888,-3.825163035,149.0129918
0.149103642,-3.764604383,148.1718787,-0.289206433,-3.864662489,148.9339894
0.186368224,-3.783451246,148.3498615,-0.289206449,-3.864670545,148.8927394
0.202667216,-3.759071895,148.4474979,-0.350237732,-3.864670549,148.8307508
0.167921655,-3.715740455,148.2188553,-0.427424775,-3.849309263,148.7008781
0.156493839,-3.695799833,148.685069,-0.428629664,-3.878182094,148.6238592
0.227982504,-3.71539403,148.4219555,-0.366239309,-3.940063123,148.6197342
0.437318502,-3.768637932,149.1387267,-0.140704359,-4.065572436,148.6118816
0.693974793,-3.844875294,148.840443,0.178930407,-3.993380867,148.5005028
1.171757306,-3.792945489,149.8779312,0.784192784,-3.992516654,148.2967777
2.000405546,-3.804918571,150.2202993,1.701161256,-4.115774979,148.0885587
3.00799633,-3.942701466,151.4109433,2.845224454,-4.299826246,148.0874045
4.304406501,-4.144517504,151.616828,4.524468111,-4.449775389,148.2182438
6.834209246,-4.264075644,153.6526069,7.25988955,-4.524955579,148.2184014
9.422174744,-4.387340647,155.2488366,10.14595118,-4.641798545,148.0743
12.02309929,-4.522688561,157.1699934,12.61443199,-4.977382641,148.2935486
14.82370164,-4.806868553,159.7362835,15.3291224,-5.549906839,148.1760335
17.6205853,-5.659245783,161.122663,17.8458212,-6.369849323,148.0884149
20.0634854,-6.363226078,162.1418451,20.74492563,-6.862937533,147.7641989
23.64594487,-7.139996791,165.9326681,24.82235089,-7.505660944,147.078421
26.82912804,-7.475888518,168.0605117,28.03341236,-7.551750643,147.0753305
30.36723752,-7.547829339,170.3296582,31.00331936,-7.700460565,147.0733334
33.1299804,-7.7442858,172.2467983,33.74619774,-7.631704341,147.0709935
35.83320743,-7.576814269,174.8517814,36.35110513,-7.573469948,147.2302581
38.7397229,-7.342258677,176.0596758,38.90779395,-7.50018966,147.2310193
41.06251473,-7.261530927,177.3691395,41.45535771,-7.297444983,147.0945469
44.12255768,-7.287116594,-179.773726,44.94668851,-7.570321365,147.1591912
47.77945851,-7.390808849,-178.2003546,48.46713965,-7.742057589,147.0760637
50.34369226,-7.441022791,-177.9318119,52.00705705,-7.977318937,146.9074976
54.80317818,-7.670630046,-176.1621356,56.23819353,-8.006035623,146.8518904
66.62185088,-8.541355616,-174.0033551,67.52388276,-8.938817125,146.640362
70.58493626,-9.008795094,-174.6121694,71.17264017,-9.811831085,146.009801
74.29280155,-9.536419225,-175.1715673,74.8935564,-10.43975695,145.9983908
77.5563318,-9.717419374,-176.1038355,77.77122562,-10.95347274,146.0338187
80.66236255,-9.599783053,-177.1188045,80.10163361,-11.48556044,146.6709313
82.93093334,-9.123200684,-178.1220319,82.43819509,-11.82395148,146.8496119
85.58670068,-9.073030687,-178.9156395,85.52682441,-11.8064944,146.849741
88.28885626,-8.995753723,-179.9711946,87.62955634,-12.10719788,146.8544173
90.62309909,-170.9373667,1.471832399,89.85526949,-12.64039471,146.8510229
92.73537933,-171.1647981,2.407239245,91.3147432,-13.23090137,147.2289814
94.57149807,-172.0028494,3.960414199,92.66732661,-13.81267581,147.3182045
95.7322615,-172.1360885,5.198060864,93.84906169,-14.38310114,147.2361098
97.56808799,-172.0933655,6.675381523,95.9846637,-14.59085949,147.2643611
99.4456571,-172.1748115,7.075582187,98.26807875,-14.56888841,147.3200108
101.8296884,-172.2242421,8.631889466,99.27303966,-15.00999462,146.8919431
103.1841239,-171.8560645,10.3055894,101.1702533,-15.52494978,146.8345244
104.9876844,-171.8103946,13.38062889,103.4174972,-16.59381245,146.0537988
107.286237,-171.3291363,16.21536328,105.2130376,-17.1845108,145.421315
109.8082827,-171.0502836,18.51311529,108.725182,-16.99914076,145.4004385
113.1026422,-171.5680559,21.46773617,111.2735949,-17.57981826,146.2643504
116.1904288,-172.4455212,23.5973,115.1479281,-18.48012449,146.7264041
119.7554871,-173.5785752,26.15990338,119.26498,-18.8816532,148.3223522
123.7130816,-174.8659138,27.99154383,122.1793513,-18.61861087,149.1015789
127.2468072,-175.4225519,29.79879949,124.4807282,-18.18234983,149.3748441
129.6136228,-175.6749806,31.36352708,126.547462,-18.27725913,149.9529335
131.2051468,-176.0169481,32.70346903,128.158845,-18.3260121,150.2400993
133.0854923,-176.4166859,32.94462137,129.7701552,-18.35540555,150.7025568
134.6745887,-176.809237,34.69957862,131.367196,-18.48661229,151.2129156
136.0949066,-177.255846,34.17893126,132.3342221,-18.71913027,151.6623556
137.2151603,-177.6435805,34.7517572,132.8842254,-19.03031099,151.6693008
138.0482034,-177.8039284,35.96219184,134.6199288,-19.579932,151.0042001
140.0372345,-178.4019876,37.96107978,136.7594511,-20.20895066,151.1498703
141.4766101,-178.9408923,39.38897861,138.9654103,-21.14508808,150.7774118
143.4988986,-179.1108749,41.49193061,140.9320753,-21.12982832,150.7861003
145.8011129,-179.2511184,41.72088581,143.2976584,-21.04106977,150.6060422
148.3237894,-178.9165348,44.2353202,144.8943279,-21.07254162,150.6998744
150.1760759,-178.4698475,44.34520248,146.1944883,-20.09768124,151.0579226
151.394484,-178.2179173,44.84761699,147.4757533,-19.63019186,151.3186081
153.0706451,-178.1693237,45.45205718,149.1297906,-19.40275208,151.9886674
154.4429357,-178.171735,44.99580725,150.5789474,-18.98343453,152.5296727
156.2221478,-178.1485876,45.69325108,152.3350753,-19.0011882,153.110105
158.3227547,-178.4844726,46.58008764,154.3472555,-19.07453933,153.1298986
160.2080334,-178.8133047,47.15888706,156.0490022,-19.84565929,152.7830811
162.2730504,-179.4550114,48.62706911,158.0278865,-20.22306205,152.6867266
165.090963,-179.6667267,49.00123202,160.7239534,-19.91316157,152.6780526
167.4425896,-179.6565235,50.21369792,163.0186647,-19.88873697,152.6828737
170.351595,-179.9602103,51.78433107,166.0632099,-20.24186043,152.6612032
172.9994706,179.8379586,52.63816041,168.374252,-20.26896035,152.9343184
176.0393064,179.4300482,53.07920343,171.2694053,-20.5601958,152.954822
179.2784112,179.2943215,54.55062547,174.349491,-20.31599056,153.2038451
-178.2324753,179.364026,54.65132174,176.8818941,-20.07249608,153.7206082
-175.0254871,179.271249,55.49729981,179.7346913,-20.09008313,153.6298668
-171.7232778,178.9482407,56.73512379,-176.677648,-20.55906257,153.2749651
-167.7440021,178.158495,57.41728481,-173.113541,-21.0381063,152.6217388
-164.219011,177.4900098,58.06539792,-169.6089831,-21.49518134,152.0498072
-160.5936144,176.8897002,58.99281428,-166.8531856,-21.63823797,152.0415759
-155.9890471,176.2369359,59.56168087,-163.1298957,-21.98586578,152.0738831
-151.6948815,175.7521031,60.10195889,-159.0438844,-22.31186496,152.0452059
-147.4976604,175.4476472,60.74848559,-155.1048381,-22.71479208,151.9888253
-142.6267159,174.9386319,61.51559426,-151.461746,-22.76805461,151.8381627
-138.9510173,174.5508947,61.9165834,-148.1604192,-23.15850502,151.7720744
-134.7799306,174.0940953,61.87601164,-145.095945,-23.1937278,151.7640558
-130.7004354,174.0805874,62.49541287,-141.5909875,-23.0569842,151.849325
-127.3647137,173.8550167,62.62866229,-138.5251007,-22.9745474,151.7696844
-123.4093224,173.8028549,62.87448554,-135.0024065,-22.72585066,151.8052315
-119.7682095,173.7719918,64.00412727,-131.7839756,-22.51096472,151.8054623
-115.8370149,173.7149479,63.88690738,-128.4018832,-22.5043224,151.8054624
-111.8930389,173.6944826,63.80057846,-125.227958,-22.38400843,151.7624
-107.7590152,173.6399261,64.10202103,-121.530809,-22.27402495,151.7962062
-103.4640668,173.3833996,64.08000345,-117.7611489,-22.30543608,151.6196221
-97.92638895,173.2363774,64.29969459,-112.1496819,-22.21574779,151.6930671
-93.84177068,173.2827338,64.31292018,-108.3286031,-22.16954891,151.9213372
-89.28890545,6.506904788,118.9499617,-104.8885821,-22.15862417,152.2070244
-85.49739763,6.45578566,118.9017014,-101.8101861,-21.96244648,152.2075974
-80.55156785,6.37506574,119.9432569,-97.25152967,-21.78107503,152.0707284
-77.7887033,6.443234686,120.4328408,-95.18555535,-21.72192921,151.9029023
-74.74410209,6.648703721,120.8476247,-92.46560521,-21.37121494,151.84366
-70.75191447,6.729275145,121.2755844,-86.85950225,-20.10058721,151.9086869
-65.44334479,6.594655734,122.2364341,-82.67928759,-19.792431,151.3921
-61.92870297,6.998305376,122.7365016,-79.72783208,-19.15403595,152.8548932
-58.14853572,6.142136425,122.8640254,-75.38400251,-18.57678631,152.5555956
-52.64131105,6.820166143,124.8464797,-70.19811378,-18.42752876,152.0165647
-47.17008897,6.693051303,126.4432883,-65.69096529,-18.4849922,152.1285778
-42.94007211,6.681576866,127.1566929,-62.24579774,-18.60769315,151.3491331
-38.56590641,6.915249399,130.3550777,-58.9990991,-19.2394616,150.2588658
-35.69549536,6.680721683,131.7309147,-55.90593972,-19.77715838,149.9849471
-31.35903891,5.905894014,132.6585473,-52.66392779,-19.98161987,149.5121585
-28.70836667,5.903968843,134.2426815,-50.41453208,-20.13031261,148.5494245
-26.27365633,5.767649038,136.4833891,-48.10817958,-20.25788332,148.0024735
-24.01115807,5.657944998,138.1955741,-45.52059645,-20.39649533,147.5049785
-21.39651348,5.29766365,138.8668794,-42.43347209,-20.25409188,147.3105211
-17.9409795,5.486813824,140.846032,-40.44882079,-20.40386382,145.9884873
-16.01981223,4.985468415,142.375913,-39.67192037,-21.32098685,146.2899347
-14.81373525,3.618763127,143.5226445,-38.78243971,-22.8202416,145.7366479
-12.39204374,2.497434724,144.4117178,-35.85445911,-23.52316221,145.4344315
-9.221132524,1.954942409,146.7072586,-32.64242528,-24.00727556,144.5514609
-5.886510449,1.197514272,149.5298267,-29.13969064,-24.57954252,142.9920921
-1.968597033,0.99368541,152.5746384,-26.49450608,-24.06972842,143.6719603
-0.174801434,0.774936117,153.7612584,-25.63465341,-25.03675216,142.9194405
0.487913212,-1.000058619,153.922371,-25.61003233,-26.64578503,142.2624706
1.362201868,-2.376689439,154.2757649,-25.06646152,-27.50285585,142.7745003
1.854665858,-3.563056837,154.2110062,-24.81232708,-28.01688858,142.972386
2.520648355,-4.136250387,153.8462004,-24.15770375,-28.61393146,143.0402952
2.864535814,-4.821803429,154.3465091,-24.28272055,-28.95021907,143.0483244
2.977421305,-5.179830594,153.8415144,-24.15857488,-29.23331781,142.8854069
3.226244616,-5.462393415,153.5215172,-23.69545644,-29.22147369,142.9596708
3.762298793,-5.649122679,153.652182,-23.74759549,-29.34653472,142.7562176
3.83486532,-5.742424443,153.9811698,-23.88623149,-29.21794455,142.9855793
3.827596226,-5.767815697,153.9883846,-24.18623292,-29.15313097,142.6928705
3.811718611,-5.771862484,153.3784118,-24.13007068,-28.92866077,142.7570326
4.158534213,-5.753880702,153.6471121,-24.20203481,-28.7836372,142.8966534
4.148141645,-5.710610324,153.3299361,-24.48091874,-28.62674988,142.8629667
4.166421895,-5.598485083,153.3855431,-24.46737967,-28.44875753,142.8680207
4.178349546,-5.540700629,153.4445612,-24.44551054,-28.3807308,142.8039556
4.349092438,-5.592844531,153.9326866,-24.55709192,-28.38104721,142.8812393
4.468706297,-5.659491152,153.2173807,-24.59117014,-28.38257463,142.841764
4.470016356,-5.76447225,153.6520259,-24.66025652,-28.38562187,142.6558953
4.478883028,-5.857600311,152.8783969,-24.66231276,-28.46476377,142.4103883
4.473301862,-5.9153292,153.2047199,-24.83331404,-28.41089326,142.2444331
4.444093486,-5.940839769,153.2564217,-24.91958346,-28.31399272,142.1276504
4.501458311,-5.966976151,154.1123985,-24.95322708,-28.3137453,141.8184993
4.543370271,-6.100048418,154.3370026,-24.95370395,-28.37671438,141.4966208
4.565534373,-6.195798101,154.5708946,-24.96126962,-28.37674415,141.2156536
4.589819725,-6.145686654,154.0438273,-25.02751905,-28.04195974,140.9586317
4.509477934,-5.73195205,154.7178187,-25.2403285,-27.26896569,140.8678622
4.454959448,-4.735076811,156.0005422,-25.37860382,-25.77425661,140.8580392
4.307424001,-3.111236607,155.4098334,-25.70417978,-23.51035819,140.8908804
4.055978652,-1.369818238,155.5852509,-26.0396464,-21.59118426,140.731693
4.002948595,0.641322386,156.4674194,-26.2240367,-19.43454861,140.5975805
3.966708593,2.641303255,157.6302022,-26.37570197,-17.09228188,140.4789182
3.971772212,5.025091831,158.9763802,-26.50536103,-14.66170661,140.2548794
3.901464412,6.860534067,159.549412,-26.84124201,-12.45493449,140.3452334
4.045698671,9.027392608,160.0960749,-26.29471965,-9.891406597,140.6365022
4.949138783,11.98602789,161.3498808,-25.1877056,-7.208472942,141.3426779
5.669608318,14.16728061,161.5866027,-24.89048128,-5.277641263,142.1288044
6.200187589,16.54594396,161.607858,-24.12829749,-2.967337134,142.9813659
6.485660283,18.35443678,161.4580973,-24.02624467,-0.965102505,143.8346782
6.480665482,20.04949376,161.6905235,-24.05820242,0.246354392,143.9489627
6.676389459,20.94796571,161.5177132,-24.3023743,1.611315561,143.854948
6.74098037,22.20510082,162.2069681,-24.30078345,2.942880805,143.8886066
6.61734307,22.8551714,162.410333,-24.89366293,3.626676654,143.9352217
6.386550179,23.37115057,162.3629955,-24.75192792,4.500701595,144.2185932
7.358352185,23.94412557,162.8196481,-24.44827171,5.344564837,144.0819529
7.456929232,24.29710136,163.0637021,-24.93391046,6.145598333,144.14676
7.548000429,25.01369359,162.8056788,-24.92261493,6.80467512,144.0008256
7.767000499,25.49769163,163.8750008,-24.65172419,7.446833438,143.9162885
7.843004657,26.1544465,164.0999604,-25.05202387,8.340972133,143.4134228
7.469151499,27.13136998,164.272396,-25.47337174,10.7724311,143.2728192
7.268032519,29.44588826,164.7431415,-26.13107397,13.58565842,143.1484418
6.723255823,32.66285847,165.4903208,-27.31987217,17.09903918,143.1976603
5.777675418,35.68157831,165.9490352,-29.15492675,19.55192008,142.5997913
4.973460101,38.22698911,166.1006398,-30.28968697,21.63390421,142.1127008
4.815379847,41.0501426,166.5067821,-30.37488181,25.46421331,142.0587355
5.140818071,44.59066375,167.445684,-30.18604628,29.24249851,142.3113353
5.190977631,47.98918912,167.9814795,-30.86815633,32.53628597,142.2818998
5.278784244,51.46346307,168.3305552,-31.41919466,36.12981932,142.0039461
5.425803786,55.09107414,169.4941111,-32.13818337,39.71183254,141.8285776
5.36105957,58.67363798,170.458045,-33.61260552,44.20209797,141.8071994
5.236073394,62.55005189,171.5138786,-34.72798359,47.70326379,141.8015208
4.676386011,66.2701131,170.6605088,-35.71956448,51.63712262,141.7707381
5.196132044,69.82317247,171.7413189,-36.45511826,54.5739181,141.1396891
7.533362444,72.54179668,174.4298694,-36.7679293,57.36847531,140.7440068
8.643855551,74.13228078,175.7887109,-37.29774932,59.04944488,140.5216823
10.92900516,75.91644052,178.1201945,-37.45202329,61.2958111,140.143182
14.57211708,77.91865719,-178.4006202,-37.34996517,63.84625251,139.8624472
19.93813581,79.65955202,-173.5257455,-37.05390418,65.46596285,139.4834668
27.31275082,81.53754382,-165.9479161,-36.25489554,68.10636629,139.1866041
36.92820505,82.84305361,-157.2343841,-35.42417973,71.84911652,139.0859004
71.30083232,85.46410893,-123.4075309,-34.9198903,74.38603761,139.2403306
119.9963423,94.64502921,-74.87310873,-35.7780409,79.19708949,139.5325954
146.3661655,96.86956511,-49.13282232,-35.62265663,81.32049624,139.3183708
150.9884193,98.85207488,-44.90241815,-35.40809657,83.74249303,138.5061283
155.2907584,101.0084235,-41.22168031,-34.62576664,86.57267243,138.3987441
161.5333994,104.6303883,-36.63353668,-34.25123341,91.81381311,138.0272499
165.8772722,109.8468378,-34.71676481,-33.79819688,96.45199458,137.4173795
167.3427343,113.3898539,-35.29799983,-33.48145929,99.42864192,137.3169288
168.9673637,116.4530117,-35.48558844,-33.61471155,101.7300807,137.3189671
169.8620345,118.2334661,-35.49929098,-34.04806868,103.7868732,137.7431425
171.0656694,120.6601905,-35.9159146,-34.38498575,106.0921483,137.2706552
170.5997108,122.0495479,-36.62094912,-35.89144223,108.2097271,137.6555601
170.4673302,123.6645999,-38.57080841,-36.33128586,110.4256066,137.4090982
170.2535027,126.1756702,-41.29629693,-36.64648614,113.3953635,136.8635675
170.1217356,128.7385075,-44.00982842,-37.29747683,115.5910948,136.5847382
169.8849913,131.3951763,-47.20622756,-38.18311596,118.3983723,136.7690063
169.9577725,133.5295908,-49.4512348,-38.13712849,120.593721,136.9501208
170.6508623,135.8505356,-54.49531352,-38.08895069,122.9307871,136.8238297
171.4871866,137.5151248,-56.55013347,-37.51460903,125.2668779,136.4495871
171.8563665,140.3656274,-61.12276448,-37.42501053,127.1051767,136.2072126
171.9525169,141.8820726,-64.5698903,-38.11605922,128.2908848,135.9164581
171.6843763,142.6208483,-67.14943943,-39.02830716,128.73449,136.1195979
171.2324727,142.9302476,-67.42976358,-39.55576033,129.3666022,136.5156488
171.1368068,144.3798442,-71.34367653,-40.43139657,131.3464252,136.1537748
171.1392591,145.4936142,-75.47342098,-40.0819555,133.143901,135.5832267
172.4184448,147.1159905,-78.89424125,-38.88058426,134.5315999,135.1645012
173.0900867,149.1209784,-83.62419048,-38.46097461,137.3626336,134.1260488
172.698688,152.2996969,-91.15902526,-39.49156515,141.4239427,132.5420371
171.1687335,155.7595257,-98.10266279,-40.68308639,144.0538813,131.627581
170.4338158,158.4969845,-102.6527615,-41.05546953,146.7504157,130.7955436
170.3125716,160.440408,-105.6265293,-41.53440784,147.6397224,131.0074619
170.2967921,161.4133879,-107.5694023,-41.81918911,148.3367692,131.1814683
170.6488655,162.6036873,-110.3569285,-41.34720958,150.1978012,130.7658838
171.1548722,164.6558681,-113.0882312,-41.11079852,151.6975645,130.526156
171.5370745,166.4345426,-115.9352114,-41.03473058,152.9752577,130.5995883
171.8459046,168.6179304,-118.2794703,-40.85462253,155.838323,130.6094194
172.0625302,172.0614223,-123.6578252,-41.55081737,159.7822224,130.8474619
171.8434146,176.4584509,-127.6390843,-41.72534941,164.5091836,131.162154
172.1308763,-178.9129281,-131.4434995,-41.85278178,169.3412338,131.6014789
172.1498605,-174.2718638,-132.536753,-41.99394695,173.5511108,131.6094113
172.1496477,-170.7635866,-133.934905,-41.89923908,177.1827396,131.4879679
172.3911793,-167.5433868,-133.7078443,-41.9626368,179.6559441,131.5377412
172.4921904,-163.1043922,-135.7637241,-42.46454058,-176.3512074,131.9758663
172.2407881,-159.9438132,-134.7714294,-42.85033664,-172.3221479,132.0894223
172.0731833,-155.6014668,-133.7841604,-42.83863907,-168.627921,132.0410263
172.1923716,-151.1911409,-133.0029303,-42.83828754,-164.4655851,131.6290309
172.4486947,-148.056301,-130.3714247,-42.75619346,-160.9473525,131.4027161
173.1878357,-144.4561607,-128.848892,-41.85460158,-158.8641401,131.1152424
174.663972,-141.7580195,-128.1619738,-41.05367585,-155.2408701,131.3135234
175.646643,-138.4208436,-127.1163286,-40.12126495,-152.1224971,131.0941501
176.6301694,-134.1980197,-124.7241638,-39.19518761,-147.7609363,131.1902339
176.5471894,-131.0476243,-122.1603682,-39.28085939,-141.6697218,131.1100842
