-1.183399201946035845e-02,-2.044001899280293178e-03,1.192263019202157749e-02
9.174613811792518489e-03,1.108396279326637895e-02,8.639900457122748345e-03
2.614512587800141286e-03,2.343661914983944869e-03,-6.740109303841911904e-03
-5.988634465061389196e-03,7.231208502131837232e-03,1.440972889552039754e-02
-6.711660793378788382e-03,9.730427114024244734e-03,-6.489372938625333036e-03
8.316995971521677980e-03,1.921836546025307985e-02,-6.886783964550599602e-03
-1.086004942557692969e-02,-1.009271925725631174e-02,4.271121189874844265e-03
9.475930589870557377e-03,-2.964795574368841329e-04,-3.033167431694186282e-03
-8.656169551966759208e-04,9.114550070657466765e-03,1.041746847357501865e-02
-6.043145961112048872e-04,5.463543184437446611e-03,-1.199239345824328062e-02
-3.200308903562166726e-03,-1.090453989369079973e-02,1.032087021947591249e-02
-1.106570613755129828e-02,1.849791455290542399e-03,2.554173931133671871e-04
2.406134507106908859e-03,1.605481353640701714e-02,7.114031478104909656e-03
2.198731407888038659e-03,-8.921163619266928718e-03,6.918410685453948647e-03
1.351336500905474074e-02,5.031039937454469257e-03,8.917393657312720767e-03
1.326889780686511464e-03,4.014639497875127812e-03,2.546417499950358494e-03
-1.614850640127740451e-03,-5.527183876238045412e-03,8.235508916164426332e-03
1.225196299337425604e-02,3.910931461144543861e-03,1.145249709514126191e-02
-1.193636097187659485e-02,-6.142903975393176723e-03,-9.726780913281007218e-03
1.903892546049353734e-02,-7.067159163591682676e-03,8.695066746552668202e-03
5.884417442431101597e-03,4.772409500838120135e-03,2.897630935265039023e-03
5.816575140827323805e-03,-2.713293564142737493e-04,8.608710711293521148e-04
-5.409694558690996725e-03,6.557354078138443246e-03,1.317507351020570129e-02
-2.421832450846045023e-02,-1.240702029919175248e-02,9.335827700404170093e-03
2.539342562623076588e-03,-4.039173470404915610e-03,-9.295707141241178750e-03
-7.556284346987797787e-03,-1.935880954514872156e-03,-4.821952878900195687e-03
-1.025475651012982582e-02,-4.301647202952740140e-03,-9.081059728248250598e-03
3.801439408281725258e-04,2.432063311017123068e-04,1.042597269799758414e-03
-4.229234447895926195e-03,-8.458576866695832058e-03,-2.332679549840364214e-02
-2.141553118859875274e-02,1.759000690954078388e-03,1.932840531534162293e-03
1.020738234666007140e-02,1.334832106951296604e-04,1.488912328680447317e-02
-2.437423170370129222e-03,-6.598565952278922196e-03,1.317504889043700188e-02
-1.334832115785640309e-02,-1.220655444773341425e-02,-3.485674253313382227e-03
-5.654954491833837776e-03,-1.684691832008476697e-04,3.013393524793337320e-03
-9.325942107896965927e-03,5.905530353695582352e-03,-1.235650746587185983e-03
5.379883454225515074e-03,4.783391259492304065e-03,1.745957527672500550e-02
-3.953179259717094426e-03,-2.027470046270666085e-03,9.733762317824933008e-03
-2.773765480904793069e-03,-2.130193518033319730e-02,1.853595811143106745e-02
-3.684496988045211398e-03,2.029870837325385355e-02,1.520225173206951651e-03
9.980092388080180274e-03,1.201592782003091560e-02,1.508397187059824784e-02
1.082057244812557016e-02,9.933012120520119670e-03,-1.572772247731676594e-03
-3.077441434891578249e-04,-1.123210509143950878e-03,-7.979719143825222266e-03
6.674673157515169201e-03,8.737795259110595417e-03,1.715930166355227179e-03
-1.053155160248481735e-02,1.128161375283280241e-02,-4.237404557631942528e-03
-8.242580953028261562e-03,2.381602686650234092e-03,-5.044508373906349524e-04
3.433348212109743960e-03,-5.726230864847881366e-03,8.544378472550233361e-03
3.687490634951202158e-03,3.447551379278926496e-03,8.151266492898880242e-04
1.523706731900446604e-03,1.550520587714194316e-04,1.295306150489573468e-02
-2.616300525478899505e-02,-1.321969492597489110e-02,1.150877871661928203e-02
-1.044081240676472504e-02,-2.317239784971693566e-03,1.185637612909587121e-02
6.299673314463614428e-03,-1.418137753080762984e-03,4.281333357328144518e-03
1.088015779909433205e-02,-1.517308773048965491e-02,2.709720457285702024e-03
-6.808442405120384774e-03,1.215606315955017162e-02,-2.076995993639032916e-03
5.856119781929219198e-03,-6.535889480279629890e-03,1.022558947391830758e-02
-7.823761727502619168e-03,-2.837775628760982796e-03,1.579325471153566682e-02
-6.034452221957445524e-03,-1.690035181410045294e-03,1.526522003425538274e-02
-1.998191585274468329e-02,2.126166609112374595e-02,-2.003984325116082293e-02
1.411847202791155845e-02,6.825589649831209638e-03,-3.427893519627778739e-03
8.995989952262345825e-05,5.287601575479215776e-03,-2.923292746642627577e-03
-3.684241478083294732e-03,3.340016324430281590e-03,-5.660994529424593497e-03
-1.447620224687456644e-02,-2.692472658630703803e-03,-1.319018476301625021e-03
-1.908013845865745572e-02,1.007788084130075389e-02,2.111204516919978208e-02
-3.329513022827691651e-03,5.292758149826757094e-05,-1.009463158677314284e-03
1.031879016454659466e-02,5.607873457839860840e-03,-8.096952361805338436e-03
8.567022119682786777e-03,-3.692831617740448356e-03,-8.862899182136051504e-03
-7.849991089306042336e-03,-7.056691170029879417e-04,-6.108994273541700111e-03
-1.043005027431080124e-02,2.128740142793314125e-03,1.219576064022417743e-02
-1.680550954887400500e-02,-1.327721976538704871e-02,-7.793793233765271278e-03
6.637110328479957529e-03,-8.287134591816472384e-03,-3.885757832422355104e-03
7.033715610346880955e-03,-5.525346185466370984e-03,-8.241544725038397329e-03
9.213013835659856349e-03,1.209844732345109752e-02,7.548075883339879118e-03
-5.081063736041493625e-03,5.268478762965399242e-03,8.628667102337821831e-03
-1.439208290010474296e-02,-5.168204367364523025e-05,3.301983981154055659e-03
-6.722530329673559284e-03,-8.744714268707794516e-03,-3.477093561654820853e-03
4.633239680566257797e-03,1.795624493635703325e-02,-9.819231253501284947e-04
4.873408254657740288e-03,-1.372914601040352636e-02,1.995001455168323324e-03
-6.956676820477664287e-03,-2.604141915119226412e-03,-7.825357754109547176e-03
-1.082250265960738207e-02,1.325397794909381581e-02,6.784306801656560075e-03
-4.577138680562886988e-03,-1.245060040045333979e-02,-1.244363170845879350e-02
5.552929878070734029e-03,-3.196317114616317907e-03,3.017568935125423610e-02
6.110450340087706170e-03,6.670543278877993747e-03,2.276767969725503049e-02
6.493190516856669038e-04,1.161092174626469605e-03,3.051380014366697306e-03
-1.440766155774789777e-03,-6.351968642457060145e-03,6.015082267112653765e-03
-9.247303719976291162e-04,2.164465557069164200e-03,9.309614894122606159e-04
4.169314957018017053e-05,-1.064316764687993095e-03,9.244963395995080616e-03
1.062474136298413932e-02,-4.324817773675857652e-03,-1.054800803998948849e-02
-1.066006396956915847e-02,8.965545506525080671e-03,-4.876851211958610900e-04
-1.971433927794066440e-02,-2.514401210856876540e-03,2.444625067790945783e-03
-8.130219992555486747e-03,4.694552073375489118e-03,-4.214583879771035581e-03
-9.740391338942945912e-03,-4.308032548740804366e-03,-6.695887935118435136e-03
-4.534370279761552490e-04,-8.736702623507170209e-03,-5.913467797512149578e-03
3.636877174840531975e-03,-2.269280421457896724e-04,1.029609839663088791e-02
2.105421274310570034e-03,1.479382314708208024e-02,-3.741032269375118170e-03
-1.103617201667665346e-02,5.326559056301849275e-03,1.386967058880506434e-02
1.466379566417147853e-02,-1.125594880928414837e-02,-6.268539911643823855e-03
3.443268251122586898e-03,-8.103307786017206749e-03,-2.896046185792732538e-03
-7.092025359600154406e-03,8.585619688736768201e-03,-6.128033775615908049e-03
1.017016064404886559e-02,-1.885952084739374139e-03,-2.910789628854080005e-02
-5.382961047058161530e-03,-8.251641666767353667e-03,-1.163812585594477776e-02
1.509834969544405874e-02,1.713256685643269397e-02,-5.800870060323949466e-03
-5.487000743637946917e-03,-8.152726882912408879e-03,-6.561873652768546866e-03
-5.323038388877333535e-03,9.000274686190289433e-03,1.186310765323310900e-03
-2.816560407063354015e-03,-7.966421663547598384e-03,-2.232746107208279877e-03
-4.972133434270505081e-03,-5.048235375643649742e-03,7.754162482908812104e-03
7.411941233480609644e-04,1.125596034941291936e-02,-1.796239659658354889e-03
-1.138854158263069051e-02,-1.810689989990291529e-02,-6.775105384383997521e-04
5.475441756264550278e-03,-9.549280377511525780e-03,-1.622237099310026029e-03
1.741349949808717896e-03,-8.281326325314985332e-03,-6.540395630086999132e-03
1.042426756295329951e-02,-1.644335533621668795e-03,7.275843162726185545e-03
-1.243357652118752717e-03,-1.485856921386005929e-03,-3.669252944780063662e-03
1.262774274590438531e-04,-8.219639944611917270e-03,-1.357572385314488941e-02
-3.032327632954583737e-04,-4.080155532870014846e-03,7.822637291519962156e-04
-9.967143598920201117e-03,-1.272348966276459423e-02,-6.491092170024531302e-03
7.440783906085946149e-03,-9.812768669133952598e-03,1.278310108644432896e-02
5.394856407320970312e-03,-5.410667487310866219e-03,1.889707812794813938e-02
8.586155549765110001e-03,-8.773930167903032720e-03,1.255565841787350569e-02
1.965486481573088928e-03,1.067032715919360129e-03,3.768415880897744616e-04
-6.917361820012665752e-03,3.108866726636337965e-03,1.542239182044252525e-02
-1.803440786588535530e-02,2.368439239686020992e-02,-3.471308628082205375e-03
-2.095689362602175948e-02,2.228589884265903126e-03,3.543987928789479533e-03
